Timestamp,CPU_Temp_C,RAM_Used_MB,RAM_Percent,CPU_Percent,Throttled_Hex,Throttled_Meaning
13:50:44,84.8,2118,54.5,14.3,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:50:45,84.8,2114,54.4,25.7,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:50:46,84.25,2115,54.5,9.1,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:50:47,84.25,2113,54.4,19.4,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:50:48,85.9,2115,54.5,23.2,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:50:49,84.8,2115,54.5,17.8,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:50:50,84.25,2115,54.5,25.1,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:50:51,85.9,2117,54.5,12.5,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:50:52,84.25,2121,54.6,25.6,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:50:53,83.7,2121,54.6,26.2,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:50:54,84.25,2123,54.6,9.6,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:50:55,84.8,2124,54.7,10.5,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:50:56,84.25,2124,54.7,11.2,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:50:57,83.7,2124,54.7,9.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:50:58,83.7,2125,54.7,9.2,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:50:59,84.25,2125,54.7,9.7,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:00,83.15,2128,54.8,14.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:01,82.6,2124,54.7,8.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:02,84.25,2127,54.8,20.8,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:03,84.8,2128,54.8,8.0,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:04,85.35,2128,54.8,11.7,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:05,84.25,2131,54.9,12.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:06,84.8,2132,54.9,5.1,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:07,84.8,2129,54.8,14.2,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:09,82.6,2129,54.8,10.7,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:10,85.35,2130,54.8,8.3,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:11,83.7,2060,53.1,23.3,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:12,83.7,2061,53.1,13.1,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:13,84.25,2061,53.1,12.7,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:14,84.8,2062,53.1,11.8,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:15,83.15,2062,53.1,10.2,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:16,83.15,2064,53.2,11.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:17,84.25,2059,53.1,9.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:18,83.15,2062,53.1,11.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:19,84.25,2062,53.1,8.2,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:20,83.7,2064,53.2,15.1,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:21,83.7,2062,53.1,10.8,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:22,84.8,1954,50.5,13.0,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:23,85.35,1934,50.0,26.1,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:24,84.25,1416,37.2,39.8,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:25,83.7,1419,37.2,0.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:26,84.25,1423,37.3,5.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:27,83.15,1423,37.3,0.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:28,83.7,1422,37.3,2.8,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:29,83.15,1422,37.3,1.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:30,83.7,1420,37.3,3.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:31,83.7,1421,37.3,2.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:32,82.6,1421,37.3,1.8,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:33,83.15,1421,37.3,0.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:34,85.35,1421,37.3,9.1,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:35,82.05,1422,37.3,4.2,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:36,80.95,1424,37.4,2.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:37,80.4,1420,37.3,6.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:38,82.05,1472,38.6,11.7,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:39,84.25,1565,40.9,28.6,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:40,84.25,1629,42.4,25.6,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:41,84.25,1674,43.5,28.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:42,83.15,1706,44.3,28.2,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:43,83.15,1826,47.3,8.1,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:44,83.7,1829,47.4,5.4,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:45,83.7,1830,47.4,6.2,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:46,84.25,1831,47.4,4.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:47,84.25,1833,47.5,7.3,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:48,83.7,1834,47.5,6.4,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:49,82.05,1837,47.6,8.7,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:50,83.15,1880,48.6,25.7,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:51,85.35,1932,49.9,29.5,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:52,84.25,1991,51.4,29.8,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:53,83.15,2040,52.6,24.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:54,84.25,2044,52.7,7.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:55,83.7,2048,52.8,19.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:56,85.35,2050,52.8,5.9,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:57,84.25,2051,52.9,21.2,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:58,85.35,2051,52.9,3.5,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:51:59,83.7,2052,52.9,7.9,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:00,83.7,2051,52.9,6.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:01,83.7,2053,52.9,16.6,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:02,84.25,2051,52.9,6.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:03,83.7,2053,52.9,6.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:04,83.7,2053,52.9,3.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:05,84.25,2053,52.9,13.2,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:06,82.6,2055,53.0,6.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:07,82.05,2054,52.9,7.7,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:08,82.05,2055,53.0,7.8,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:09,80.95,2056,53.0,6.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:10,83.15,2056,53.0,7.9,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:11,82.6,2056,53.0,5.7,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:12,83.15,2053,52.9,7.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:13,83.15,2053,52.9,3.3,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:14,83.15,2053,52.9,6.2,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:15,82.05,2053,52.9,5.7,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:16,82.6,2057,53.0,16.3,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:17,83.15,2058,53.0,5.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:18,83.7,2058,53.0,6.9,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:19,83.7,2058,53.0,4.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:20,83.15,2059,53.1,4.6,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:21,83.15,2060,53.1,5.3,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:22,84.8,2058,53.1,9.5,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:23,83.15,2058,53.1,4.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:24,83.7,2058,53.0,6.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:25,83.7,2058,53.0,5.2,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:26,83.15,2062,53.1,8.4,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:27,82.6,2059,53.1,5.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:28,82.6,2060,53.1,7.6,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:29,82.05,2060,53.1,6.9,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:30,81.5,2061,53.1,8.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:31,82.6,2063,53.2,6.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:32,82.05,2063,53.2,8.8,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:33,81.5,2063,53.2,6.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:34,82.05,2063,53.2,5.2,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:35,82.6,2064,53.2,20.6,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:36,82.6,2067,53.3,6.2,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:37,82.6,2065,53.2,7.7,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:38,83.7,2066,53.2,4.8,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:39,83.15,2069,53.3,6.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:40,82.05,2069,53.3,5.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:41,83.7,2074,53.4,8.7,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:42,83.15,2072,53.4,6.3,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:43,82.6,2073,53.4,6.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:44,83.15,2073,53.4,4.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:45,83.15,2073,53.4,6.3,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:46,82.6,2074,53.4,4.8,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:47,83.15,2072,53.4,8.8,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:48,83.7,2074,53.4,4.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:49,82.6,2074,53.4,6.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:50,83.7,2075,53.5,2.8,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:51,82.6,2075,53.5,6.7,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:52,83.15,2073,53.4,22.4,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:53,83.7,2075,53.5,5.9,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:54,83.15,2074,53.4,6.0,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:55,85.9,2074,53.4,15.3,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:56,83.7,2076,53.5,24.7,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:57,84.25,2077,53.5,8.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:58,83.7,2077,53.5,5.3,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:52:59,83.7,2077,53.5,7.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:00,84.25,2077,53.5,12.8,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:01,83.7,2077,53.5,5.8,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:02,82.6,2075,53.5,6.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:03,83.15,2075,53.5,8.2,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:04,83.15,2075,53.5,4.2,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:05,83.7,2075,53.5,2.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:06,83.15,2077,53.5,7.9,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:07,83.15,2079,53.6,6.2,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:08,83.7,2077,53.5,6.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:09,82.05,2077,53.5,5.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:10,82.05,2077,53.5,8.7,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:11,82.05,2077,53.5,6.7,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:12,81.5,2076,53.5,9.1,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:13,80.95,2076,53.5,4.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:14,82.05,2077,53.5,15.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:15,84.25,2077,53.5,5.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:16,83.7,2077,53.5,5.3,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:17,83.7,2073,53.4,5.3,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:18,83.15,2075,53.5,7.1,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:19,83.15,2075,53.5,5.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:20,84.25,2086,53.7,29.1,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:21,84.25,2086,53.7,15.3,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:22,84.25,2096,54.0,20.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:23,84.8,2096,54.0,8.3,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:24,84.25,1947,50.3,12.3,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:25,83.7,1949,50.4,10.2,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:26,83.15,1948,50.3,12.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:27,84.8,1947,50.3,8.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:28,85.35,1953,50.4,20.2,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:29,83.15,1949,50.4,9.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:30,84.25,1952,50.4,11.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:31,84.25,1952,50.4,6.6,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:32,84.25,1958,50.6,11.3,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:33,84.8,1958,50.6,12.2,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:34,83.15,1954,50.5,7.2,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:35,83.15,1959,50.6,12.1,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:36,83.7,1960,50.6,9.7,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:37,83.15,1957,50.6,13.4,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:38,83.7,1958,50.6,10.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:39,84.25,1962,50.7,9.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:40,83.15,1964,50.7,9.7,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:41,84.25,1961,50.6,14.2,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:42,84.25,1959,50.6,7.5,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:43,83.7,1962,50.7,19.7,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:44,84.25,1959,50.6,9.7,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:45,85.35,1964,50.7,9.4,0xe0006,Arm frequency capped; Currently throttled; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:46,83.15,1967,50.8,8.5,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:47,83.15,1969,50.8,15.2,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:48,84.25,1971,50.9,7.4,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:49,83.7,1968,50.8,11.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:51,83.7,1970,50.9,9.8,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:52,83.15,1970,50.9,8.3,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:53,83.15,1840,47.7,21.6,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:54,84.25,1839,47.6,38.7,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:55,83.15,1349,35.5,17.8,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:56,82.6,1352,35.6,2.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:57,83.7,1354,35.6,0.7,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:58,81.5,1357,35.7,3.9,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:53:59,80.95,1353,35.6,1.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:54:00,80.95,1356,35.7,3.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:54:01,81.5,1356,35.7,1.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:54:02,83.15,1356,35.7,2.0,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
